date,solar_produced_per_day,daylight,daylight_avg_temp,avg_cloudcover,avg_direct_radiation,weather,max_wind_speed,max_temp
2013-09-11,10.0,775.0,16.2,56.0,138.0,55,28.0,16.8
2013-09-12,7.0,771.0,16.1,88.0,110.0,53,15.2,17.2
2013-09-13,10.0,767.0,15.5,100.0,27.0,53,17.7,16.5
2013-09-14,5.0,763.0,16.2,100.0,25.0,53,24.4,16.8
2013-09-15,6.0,760.0,15.5,98.0,129.0,53,29.5,16.5
2013-09-16,10.0,755.0,13.4,35.0,271.5,53,30.7,14.7
2013-09-17,17.0,751.0,11.9,81.0,72.5,61,22.3,14.5
2013-09-18,7.0,748.0,12.25,100.0,3.5,53,17.9,13.3
2013-09-19,5.0,743.0,14.3,100.0,16.0,53,22.0,14.9
2013-09-20,7.0,740.0,15.8,58.5,73.5,51,18.9,16.4
2013-09-21,10.0,736.0,16.5,86.0,62.0,3,8.9,17.3
2013-09-22,13.0,731.0,18.75,90.0,20.5,3,10.5,19.8
2013-09-23,6.0,728.0,17.65,89.5,12.5,3,6.8,18.3
2013-09-24,10.0,724.0,18.75,25.5,181.0,2,9.0,20.2
2013-09-25,16.0,721.0,18.35,83.0,102.0,3,9.5,20.4
2013-09-26,12.0,716.0,16.200000000000003,56.0,139.0,3,13.4,17.3
2013-09-27,13.0,713.0,14.75,100.0,127.5,3,13.7,16.5
2013-09-28,14.0,709.0,16.1,19.0,207.5,1,21.0,18.0
2013-09-29,12.0,705.0,16.5,25.5,231.5,1,21.7,18.5
2013-09-30,15.0,701.0,14.9,0.0,273.5,1,18.0,16.6
2013-10-01,15.0,697.0,15.600000000000001,8.5,186.5,3,18.8,17.1
2013-10-02,14.0,694.0,15.2,46.0,68.5,2,18.6,17.2
2013-10-03,16.0,690.0,18.5,31.5,124.5,53,19.2,20.9
2013-10-04,10.0,685.0,20.6,65.0,107.0,3,23.6,22.0
2013-10-05,8.0,682.0,17.4,74.0,63.5,51,14.3,18.5
2013-10-06,4.0,678.0,16.8,78.0,69.0,3,8.2,18.2
2013-10-07,9.0,674.0,17.45,88.5,74.0,3,5.9,18.5
2013-10-08,10.0,670.0,16.8,87.0,52.0,3,9.9,18.1
2013-10-09,8.0,666.0,15.1,100.0,9.0,53,19.7,15.7
2013-10-10,6.0,662.0,11.4,69.0,80.0,51,18.2,12.2
2013-10-11,7.0,659.0,9.0,100.0,9.0,55,16.9,9.1
2013-10-12,3.0,655.0,9.9,88.5,81.0,61,13.7,11.5
2013-10-13,11.0,650.0,8.8,100.0,0.0,63,37.1,10.0
2013-10-14,1.0,647.0,11.25,100.0,0.0,61,21.2,11.7
2013-10-15,2.0,643.0,11.350000000000001,87.0,65.0,55,23.0,12.3
2013-10-16,3.0,639.0,11.25,100.0,11.0,55,21.7,12.8
2013-10-17,4.0,636.0,14.55,46.0,105.5,51,25.2,15.3
2013-10-18,11.0,632.0,14.5,100.0,8.0,3,15.1,15.4
2013-10-19,9.0,628.0,16.65,100.0,74.5,55,20.7,18.7
2013-10-20,2.0,625.0,16.9,52.0,78.5,61,25.2,18.3
2013-10-21,5.0,621.0,17.0,64.0,29.5,51,22.8,17.6
2013-10-22,5.0,617.0,20.6,21.0,177.5,61,21.8,21.9
2013-10-23,7.0,613.0,17.35,42.5,135.5,53,31.6,18.1
2013-10-24,5.0,610.0,15.15,52.0,129.5,3,14.8,16.3
2013-10-25,9.0,606.0,17.9,87.5,6.5,61,24.4,19.5
2013-10-26,4.0,602.0,18.0,22.0,149.0,2,22.9,19.3
2013-10-27,6.0,598.0,14.350000000000001,55.0,40.5,55,37.6,15.4
2013-10-28,3.0,595.0,15.25,75.5,79.0,61,45.8,16.7
2013-10-29,4.0,591.0,11.9,34.0,120.0,53,28.2,12.7
2013-10-30,7.0,587.0,11.35,25.0,135.5,1,17.8,12.6
2013-10-31,5.0,584.0,11.95,43.5,69.0,51,24.8,12.8
2013-11-01,6.0,581.0,12.6,100.0,18.5,51,23.8,13.5
2013-11-02,5.0,577.0,12.5,95.0,3.0,61,27.8,13.3
2013-11-03,1.0,573.0,9.6,52.0,85.0,51,33.2,11.2
2013-11-04,6.0,571.0,10.149999999999999,99.5,3.0,63,36.2,12.2
2013-11-05,2.0,567.0,6.65,100.0,1.0,61,28.2,9.2
2013-11-06,2.0,563.0,10.45,100.0,0.0,55,30.1,13.7
2013-11-07,1.0,560.0,12.0,100.0,0.0,61,31.9,14.2
2013-11-08,2.0,557.0,11.0,100.0,44.0,63,19.4,12.4
2013-11-09,3.0,554.0,9.05,74.0,94.0,55,27.4,10.2
2013-11-10,3.0,550.0,7.65,62.0,61.0,55,21.7,8.3
2013-11-11,5.0,547.0,8.3,21.0,104.0,3,21.3,9.4
2013-11-12,4.0,544.0,8.4,100.0,0.0,53,21.3,9.5
2013-11-13,2.0,541.0,9.6,18.0,87.0,3,12.1,10.5
2013-11-14,4.0,537.0,7.8,100.0,20.0,53,21.5,8.6
2013-11-15,2.0,535.0,8.5,61.0,48.0,3,16.2,9.7
2013-11-16,5.0,531.0,6.0,92.5,8.5,3,6.2,7.0
2013-11-17,2.0,528.0,6.65,100.0,0.0,3,9.0,7.2
2013-11-18,1.0,526.0,5.35,98.5,1.5,3,13.9,5.6
2013-11-19,2.0,523.0,7.4,100.0,14.0,51,18.8,7.7
2013-11-20,1.0,519.0,4.25,80.0,39.5,73,25.6,4.7
2013-11-21,2.0,517.0,4.35,100.0,27.5,71,17.6,5.5
2013-11-22,4.0,514.0,4.949999999999999,100.0,18.5,3,22.3,5.7
2013-11-23,1.0,511.0,6.15,87.5,25.0,3,15.6,6.7
2013-11-24,2.0,509.0,7.6,83.0,26.5,3,18.5,8.5
2013-11-25,2.0,506.0,6.55,64.5,57.5,3,14.6,7.4
2013-11-26,4.0,504.0,6.9,91.5,23.5,3,12.7,7.6
2013-11-27,2.0,503.0,5.8,71.0,7.5,3,11.3,6.6
2013-11-28,4.0,500.0,9.3,95.5,6.5,3,12.1,10.2
2013-11-29,1.0,498.0,7.9,100.0,6.0,53,28.7,8.2
2013-11-30,1.0,495.0,7.9,41.0,49.0,53,17.1,8.7
2013-12-01,2.0,494.0,7.75,28.5,61.5,3,10.4,8.4
2013-12-02,5.0,491.0,6.65,59.0,46.5,2,12.4,7.4
2013-12-03,4.0,490.0,1.1,100.0,14.5,3,8.4,2.1
2013-12-04,5.0,488.0,6.800000000000001,100.0,5.5,3,15.9,8.0
2013-12-05,1.0,487.0,5.25,61.0,9.0,53,43.6,8.2
2013-12-06,1.0,484.0,4.449999999999999,54.5,62.0,3,28.8,4.9
2013-12-07,5.0,483.0,6.75,98.5,22.0,53,18.4,7.5
2013-12-08,2.0,482.0,8.2,71.5,36.5,51,22.4,9.0
2013-12-09,2.0,481.0,9.05,59.0,30.5,3,23.3,9.7
2013-12-10,5.0,479.0,5.05,1.0,105.0,2,9.4,6.4
2013-12-11,5.0,478.0,4.1,0.0,94.0,0,10.5,5.7
2013-12-12,5.0,477.0,3.85,48.0,58.0,2,14.0,5.1
2013-12-13,3.0,476.0,3.1,23.5,68.5,3,15.8,4.9
2013-12-14,5.0,475.0,6.45,6.5,61.5,55,27.4,7.3
2013-12-15,5.0,474.0,8.4,89.0,31.5,51,31.0,8.9
2013-12-16,2.0,474.0,9.4,30.5,68.0,3,25.2,10.0
2013-12-17,4.0,474.0,7.6,100.0,2.0,3,19.5,8.8
2013-12-18,1.0,473.0,8.5,50.5,36.5,3,28.5,9.1
2013-12-19,4.0,472.0,8.2,30.5,58.5,61,32.7,9.8
2013-12-20,4.0,473.0,6.4,0.5,95.0,2,25.0,7.4
2013-12-21,5.0,472.0,6.9,100.0,1.0,51,35.0,7.3
2013-12-22,2.0,473.0,9.45,100.0,2.5,55,31.9,10.0
2013-12-23,1.0,472.0,7.8999999999999995,100.0,6.0,51,41.8,10.9
2013-12-24,1.800000000000182,473.0,10.75,100.0,0.0,63,48.2,11.1
2013-12-25,0.1999999999998181,474.0,7.300000000000001,15.0,47.0,61,25.9,8.1
2013-12-26,2.0,473.0,5.85,89.5,5.5,51,15.9,6.9
2013-12-27,4.0,474.0,9.649999999999999,100.0,0.5,61,40.3,10.4
2013-12-28,1.0,475.0,7.75,55.5,46.0,63,16.8,8.6
2013-12-29,3.0,476.0,5.95,7.5,82.5,51,16.8,6.7
2013-12-30,4.0,477.0,5.95,82.5,23.0,53,31.7,7.1
2013-12-31,2.0,478.0,8.05,100.0,5.0,53,23.3,8.9
2014-01-01,2.0,479.0,7.05,69.0,12.0,53,33.4,9.7
2014-01-02,3.0,480.0,9.25,53.5,24.0,61,32.2,9.7
2014-01-03,2.0,481.0,10.75,78.0,25.0,53,32.6,11.3
2014-01-04,3.0,482.0,9.2,51.5,14.5,51,27.8,10.2
2014-01-05,1.0,484.0,6.1,69.0,53.5,3,27.0,7.9
2014-01-06,2.0,485.0,12.9,86.5,1.0,53,32.7,13.4
2014-01-07,2.0,487.0,11.25,25.0,83.5,2,31.9,12.2
2014-01-08,3.0,489.0,9.75,91.5,30.0,53,28.4,10.2
2014-01-09,3.0,490.0,10.9,95.0,1.5,53,35.5,11.1
2014-01-10,1.0,493.0,7.4,17.0,86.0,3,19.6,8.4
2014-01-11,3.0,495.0,6.85,53.5,23.0,3,22.6,7.8
2014-01-12,5.0,496.0,3.05,45.5,43.0,3,15.5,4.5
2014-01-13,6.0,499.0,8.3,31.0,46.0,3,23.7,9.0
2014-01-14,5.0,501.0,6.1,100.0,0.0,53,16.5,6.7
2014-01-15,1.0,504.0,4.8,100.0,0.0,53,22.7,7.2
2014-01-16,1.0,506.0,7.8,100.0,2.0,55,22.7,8.6
2014-01-17,1.0,508.0,8.6,100.0,5.0,55,24.2,9.2
2014-01-18,2.0,511.0,8.7,55.0,25.0,51,16.3,9.4
2014-01-19,2.0,513.0,8.8,97.0,8.0,51,17.2,9.5
2014-01-20,3.0,516.0,6.1,100.0,0.0,53,13.0,6.5
2014-01-21,1.0,519.0,6.3,86.0,28.0,3,13.4,7.2
2014-01-22,2.0,521.0,4.3,72.0,43.0,3,16.2,5.5
2014-01-23,5.0,525.0,6.1,100.0,2.0,63,23.4,7.3
2014-01-24,1.0,528.0,5.1,33.0,82.0,2,16.1,6.2
2014-01-25,6.0,530.0,4.2,100.0,1.0,61,36.3,6.0
2014-01-26,2.0,533.0,5.0,89.0,1.0,61,34.6,7.5
2014-01-27,3.0,537.0,4.1,100.0,25.0,53,28.2,5.3
2014-01-28,1.0,540.0,3.8,100.0,0.0,53,26.2,4.3
2014-01-29,2.0,542.0,4.4,38.0,100.0,3,21.6,5.5
2014-01-30,4.0,546.0,5.9,81.0,38.0,3,15.7,6.9
2014-01-31,3.0,549.0,6.6,41.0,108.0,51,28.1,7.7
2014-02-01,4.0,553.0,7.5,75.0,4.0,61,32.5,7.7
2014-02-02,3.0,555.0,7.1,49.0,74.0,3,21.9,8.1
2014-02-03,5.0,559.0,6.3,1.0,156.0,2,16.3,7.4
2014-02-04,8.0,563.0,8.0,48.0,86.0,3,23.2,9.0
2014-02-05,5.0,566.0,9.3,69.0,42.0,53,33.3,10.0
2014-02-06,4.0,570.0,8.2,100.0,17.0,61,29.1,9.5
2014-02-07,3.0,574.0,6.5,100.0,0.0,61,39.3,10.6
2014-02-08,1.0,576.0,8.3,100.0,0.0,55,35.5,8.6
2014-02-09,2.0,580.0,7.4,59.0,68.0,51,39.3,8.3
2014-02-10,3.0,584.0,5.9,100.0,1.0,51,18.9,6.5
2014-02-11,2.0,588.0,7.1,52.0,30.0,53,33.2,7.9
2014-02-12,4.0,591.0,7.6,35.0,181.0,61,36.9,8.7
2014-02-13,6.0,594.0,4.45,100.0,1.0,71,28.2,6.0
2014-02-14,2.0,598.0,6.05,100.0,4.0,61,36.6,11.7
2014-02-15,2.0,602.0,10.2,89.5,79.5,51,40.0,12.3
2014-02-16,6.0,606.0,8.05,26.0,155.0,3,26.5,9.0
2014-02-17,10.0,610.0,7.7,99.0,12.0,3,18.0,8.3
2014-02-18,8.0,613.0,9.4,31.0,60.0,51,16.2,11.4
2014-02-19,2.0,617.0,8.6,67.0,27.0,51,19.5,9.9
2014-02-20,5.0,621.0,9.1,100.0,0.0,55,25.5,9.8
2014-02-21,1.0,625.0,7.6,40.0,70.0,51,22.8,9.1
2014-02-22,10.0,628.0,8.4,55.0,62.0,51,25.5,9.9
2014-02-23,7.0,632.0,10.3,72.0,109.0,3,24.5,12.4
2014-02-24,11.0,636.0,11.3,29.0,165.0,1,20.1,13.2
2014-02-25,9.0,640.0,10.7,68.0,77.0,53,31.3,11.7
2014-02-26,6.0,644.0,9.0,26.0,107.0,3,14.8,10.3
2014-02-27,10.0,647.0,5.3,100.0,1.0,61,32.3,7.6
2014-02-28,2.0,651.0,6.6,100.0,2.0,53,19.1,6.9
2014-03-01,4.0,656.0,6.6,74.0,30.0,51,15.9,7.6
2014-03-02,3.0,660.0,8.1,75.0,66.0,3,23.7,9.2
2014-03-03,9.0,663.0,8.3,64.0,53.0,55,24.2,9.7
2014-03-04,7.0,667.0,8.7,64.0,153.0,51,12.0,9.6
2014-03-05,6.0,671.0,9.4,34.0,150.0,3,9.2,10.8
2014-03-06,13.0,675.0,10.9,1.0,264.0,1,12.9,12.5
2014-03-07,15.0,678.0,11.1,51.0,185.0,3,16.2,12.7
2014-03-08,7.0,683.0,14.2,15.0,287.0,3,15.5,16.5
2014-03-09,14.0,687.0,15.5,0.0,308.0,0,16.2,18.0
2014-03-10,15.0,690.0,13.9,0.0,309.0,0,17.3,16.2
2014-03-11,13.0,694.0,10.4,88.0,32.0,3,17.6,12.8
2014-03-12,15.0,698.0,13.7,0.0,318.0,0,13.9,15.8
2014-03-13,19.0,702.0,14.1,0.0,321.0,0,9.7,16.3
2014-03-14,8.0,706.0,11.75,4.0,244.0,1,16.8,14.5
2014-03-15,16.0,710.0,10.149999999999999,100.0,69.0,51,25.6,10.9
2014-03-16,4.0,714.0,11.600000000000001,37.5,157.5,3,21.3,12.7
2014-03-17,17.0,718.0,10.2,100.0,8.5,3,16.2,10.7
2014-03-18,7.0,722.0,10.55,100.0,10.5,51,27.6,11.8
2014-03-19,4.0,726.0,13.75,22.0,272.0,51,25.9,16.0
2014-03-20,15.0,730.0,16.75,4.0,315.5,1,25.5,18.9
2014-03-21,18.0,734.0,9.1,92.0,1.0,61,22.7,11.8
2014-03-22,12.0,738.0,8.7,81.5,163.5,53,28.6,10.6
2014-03-23,13.0,741.0,7.8999999999999995,45.5,202.0,51,18.9,9.6
2014-03-24,13.0,746.0,8.2,28.0,236.0,51,11.7,9.5
2014-03-25,11.0,750.0,8.6,24.0,259.0,51,14.5,10.3
2014-03-26,15.0,753.0,7.8,92.0,108.0,51,10.7,8.8
2014-03-27,13.0,757.0,8.2,45.0,122.0,53,11.5,10.6
2014-03-28,10.0,762.0,13.5,23.0,255.0,51,15.3,15.7
2014-03-29,18.0,765.0,16.0,7.0,198.0,1,15.1,18.6
2014-03-30,16.0,769.0,17.7,18.0,330.0,2,10.8,20.6
2014-03-31,11.0,773.0,18.4,30.0,249.0,2,8.1,20.6
2014-04-01,13.0,777.0,17.5,41.0,227.0,51,10.1,19.2
2014-04-02,19.0,781.0,18.2,30.0,266.0,2,9.4,20.6
2014-04-03,17.0,785.0,18.6,45.0,189.0,2,13.8,19.5
2014-04-04,10.0,788.0,15.7,100.0,151.0,3,12.5,17.7
2014-04-05,5.0,793.0,14.7,64.0,115.0,51,11.3,15.9
2014-04-06,22.0,796.0,16.1,100.0,4.0,51,20.8,16.7
2014-04-07,9.0,800.0,16.2,79.0,40.0,61,21.1,19.1
2014-04-08,14.0,804.0,10.7,34.0,264.0,55,30.0,12.7
2014-04-09,15.0,808.0,12.45,63.5,130.5,3,18.8,13.6
2014-04-10,20.0,812.0,13.649999999999999,33.5,148.5,3,10.5,16.0
2014-04-11,20.0,816.0,13.05,73.0,69.0,3,14.9,14.7
2014-04-12,12.0,819.0,13.35,100.0,112.0,3,13.8,14.9
2014-04-13,12.0,823.0,11.55,53.0,142.5,51,17.5,12.7
2014-04-14,21.0,827.0,10.25,39.5,264.5,51,29.1,11.3
2014-04-15,20.0,830.0,9.05,81.5,87.5,3,18.8,10.1
2014-04-16,20.0,835.0,12.0,1.0,394.5,2,11.2,14.2
2014-04-17,26.0,839.0,14.2,27.5,215.0,51,18.2,17.1
2014-04-18,17.0,842.0,10.35,50.5,211.5,51,23.9,11.6
2014-04-19,18.0,846.0,12.05,79.0,111.5,3,21.9,15.8
2014-04-20,27.0,850.0,17.75,56.5,114.5,2,22.8,19.7
2014-04-21,11.0,853.0,15.85,79.0,153.0,55,14.6,18.3
2014-04-22,12.0,857.0,15.4,25.0,251.5,53,13.5,17.1
2014-04-23,17.0,861.0,17.299999999999997,28.5,275.5,1,8.4,18.5
2014-04-24,24.0,864.0,16.4,56.5,128.0,53,13.7,19.5
2014-04-25,13.0,868.0,18.4,45.0,238.0,55,20.3,23.2
2014-04-26,22.0,871.0,15.4,79.5,156.5,51,17.0,17.4
2014-04-27,15.0,875.0,15.45,100.0,145.0,3,13.8,16.7
2014-04-28,15.0,879.0,16.0,59.5,128.0,51,7.8,17.3
2014-04-29,9.0,882.0,14.2,94.0,10.0,51,7.6,14.6
2014-04-30,6.0,886.0,14.6,87.0,167.0,51,13.9,16.8
2014-05-01,27.0,890.0,14.7,77.0,140.0,61,9.4,17.5
2014-05-02,18.0,892.0,12.5,79.0,155.0,51,21.7,13.8
2014-05-03,7.0,896.0,11.6,66.0,93.0,3,17.0,12.9
2014-05-04,20.0,899.0,12.0,58.0,181.0,3,8.4,13.2
2014-05-05,21.0,903.0,16.7,29.0,391.0,3,11.1,19.5
2014-05-06,23.0,907.0,15.2,85.0,48.0,61,20.9,18.5
2014-05-07,14.0,909.0,13.9,57.0,136.0,61,27.9,16.1
2014-05-08,16.0,913.0,12.4,100.0,6.0,61,29.9,13.3
2014-05-09,6.0,916.0,14.5,50.0,216.0,61,34.6,16.0
2014-05-10,18.0,919.0,11.7,88.0,4.0,55,33.1,14.1
2014-05-11,8.0,922.0,12.0,83.0,112.5,61,35.0,13.1
2014-05-12,8.0,925.0,12.45,84.0,103.0,61,22.3,13.7
2014-05-13,17.0,928.0,11.9,65.5,118.5,63,17.9,13.9
2014-05-14,23.0,931.0,12.55,47.0,232.5,63,21.7,13.8
2014-05-15,23.0,934.0,12.55,79.0,148.0,3,13.8,15.3
2014-05-16,27.0,937.0,15.05,14.5,397.5,1,12.4,17.4
2014-05-17,31.0,940.0,17.25,2.0,371.5,1,11.0,19.6
2014-05-18,28.0,943.0,19.5,12.0,373.5,1,12.0,21.7
2014-05-19,20.0,946.0,22.15,6.5,360.5,1,12.9,23.8
2014-05-20,20.0,949.0,21.049999999999997,40.5,109.5,55,19.6,24.2
2014-05-21,20.0,951.0,19.200000000000003,84.0,94.5,55,19.3,22.2
2014-05-22,20.0,953.0,19.7,28.0,249.5,51,26.2,22.3
2014-05-23,21.0,957.0,17.65,45.0,154.5,51,17.1,19.7
2014-05-24,22.0,959.0,15.9,40.5,107.0,53,21.8,17.4
2014-05-25,21.0,961.0,17.950000000000003,45.5,191.5,3,12.8,20.0
2014-05-26,21.0,964.0,17.5,88.0,22.0,61,15.2,20.7
2014-05-27,10.0,966.0,15.9,100.0,21.5,55,11.9,17.6
2014-05-28,5.0,968.0,15.899999999999999,100.0,10.5,51,14.9,17.2
2014-05-29,6.0,970.0,14.899999999999999,100.0,60.0,51,16.1,17.3
2014-05-30,14.0,972.0,14.95,59.5,92.0,3,14.8,16.9
2014-05-31,22.0,974.0,16.0,83.0,62.0,3,16.0,17.8
2014-06-01,17.0,976.0,16.05,96.0,78.0,3,9.1,17.5
2014-06-02,21.0,978.0,18.05,41.5,207.5,3,10.7,19.5
2014-06-03,28.0,980.0,17.25,62.0,197.0,61,11.9,20.1
2014-06-04,17.0,981.0,14.55,92.5,4.5,61,21.7,16.4
2014-06-05,12.0,983.0,15.55,64.5,220.0,51,24.3,17.5
2014-06-06,25.0,984.0,21.0,14.0,391.0,1,13.4,23.9
2014-06-07,31.0,986.0,25.45,31.0,229.5,63,15.0,26.9
2014-06-08,21.0,986.0,22.35,18.0,151.5,53,15.0,24.4
2014-06-09,27.0,988.0,26.35,43.5,351.5,65,14.3,28.7
2014-06-10,14.0,989.0,21.65,45.5,142.0,63,13.7,23.8
2014-06-11,12.0,991.0,19.3,29.5,268.0,51,13.8,21.6
2014-06-12,32.0,991.0,20.25,27.0,325.0,3,13.4,22.0
2014-06-13,24.0,992.0,19.8,27.5,219.0,3,16.6,21.4
2014-06-14,27.0,992.0,17.200000000000003,71.0,195.5,3,19.9,18.5
2014-06-15,21.0,993.0,16.8,78.0,104.5,3,18.6,18.7
2014-06-16,20.0,993.0,16.1,100.0,38.5,51,18.4,17.0
2014-06-17,10.0,994.0,16.5,90.0,26.0,51,19.2,17.9
2014-06-18,16.0,994.0,17.3,86.0,97.0,51,15.1,18.7
2014-06-19,16.0,995.0,16.2,100.0,84.0,3,17.2,18.8
2014-06-20,14.0,995.0,16.0,72.0,121.0,51,18.1,17.3
2014-06-21,14.0,995.0,18.1,82.0,116.0,51,12.2,20.4
2014-06-22,19.0,995.0,18.9,25.0,188.0,3,15.2,20.8
2014-06-23,27.0,994.0,18.9,14.0,162.0,3,13.0,20.8
2014-06-24,28.0,995.0,19.2,29.0,227.0,55,17.5,22.0
2014-06-25,27.0,995.0,16.5,72.0,105.0,3,14.7,18.4
2014-06-26,18.0,994.0,19.2,64.0,82.0,3,8.4,20.6
2014-06-27,23.0,994.0,19.2,65.0,124.0,63,14.6,22.0
2014-06-28,12.0,992.0,16.9,100.0,19.0,61,12.7,19.3
2014-06-29,15.0,992.0,15.8,93.0,87.0,63,15.3,16.9
2014-06-30,23.0,991.0,16.6,32.0,318.0,51,13.2,18.0
2014-07-01,26.0,990.0,17.4,30.0,261.0,3,14.9,19.0
2014-07-02,28.0,990.0,18.3,30.0,335.0,2,8.9,20.7
2014-07-03,26.0,988.0,22.3,7.0,394.0,1,15.3,24.9
2014-07-04,31.0,987.0,23.5,34.0,242.0,61,22.2,26.6
2014-07-05,15.0,985.0,18.95,78.0,2.0,61,24.8,20.1
2014-07-06,11.0,984.0,19.7,98.0,54.0,55,25.4,23.2
2014-07-07,10.0,983.0,19.4,86.0,138.5,3,16.1,21.5
2014-07-08,17.0,981.0,15.1,100.0,0.0,61,17.8,16.8
2014-07-09,5.0,980.0,14.25,100.0,0.0,63,30.5,16.1
2014-07-10,2.0,978.0,21.4,98.0,105.0,55,19.3,24.3
2014-07-11,8.0,976.0,20.450000000000003,100.0,14.0,53,13.8,22.3
2014-07-12,5.0,974.0,19.700000000000003,100.0,36.0,51,15.4,21.2
2014-07-13,4.0,972.0,19.0,100.0,36.0,63,14.2,20.4
2014-07-14,13.0,970.0,19.4,45.5,268.5,51,20.2,20.9
2014-07-15,24.0,968.0,19.5,100.0,49.5,51,16.3,20.5
2014-07-16,14.0,966.0,22.799999999999997,47.0,254.0,3,8.9,24.9
2014-07-17,29.0,964.0,25.049999999999997,16.0,364.0,1,11.3,27.0
2014-07-18,25.0,961.0,28.299999999999997,11.0,411.5,1,13.0,31.0
2014-07-19,28.0,959.0,29.0,32.0,297.0,2,17.5,31.0
2014-07-20,14.0,956.0,21.950000000000003,69.5,51.0,63,13.0,23.8
2014-07-21,8.0,954.0,20.3,100.0,10.5,51,22.4,21.6
2014-07-22,12.0,951.0,24.1,50.0,193.5,53,16.1,25.9
2014-07-23,27.0,949.0,25.4,9.0,320.5,1,17.8,27.1
2014-07-24,28.0,946.0,23.3,17.5,298.5,2,16.1,25.4
2014-07-25,22.0,943.0,20.75,54.0,152.5,63,15.3,23.2
2014-07-26,11.0,941.0,22.4,35.0,189.0,55,13.2,24.0
2014-07-27,16.0,937.0,21.5,57.0,115.0,61,9.3,25.7
2014-07-28,16.0,935.0,19.1,100.0,19.0,63,11.8,21.7
2014-07-29,7.0,932.0,22.2,68.0,84.0,61,19.7,24.6
2014-07-30,22.0,929.0,19.9,46.0,210.0,51,17.4,20.7
2014-07-31,22.0,926.0,22.3,7.0,332.0,2,8.8,23.9
2014-08-01,26.0,923.0,22.7,52.0,208.0,51,6.9,24.0
2014-08-02,19.0,920.0,23.4,49.0,158.0,53,15.0,24.4
2014-08-03,22.0,916.0,21.5,14.0,247.0,51,9.6,23.4
2014-08-04,15.0,914.0,19.8,32.0,214.0,51,9.8,21.5
2014-08-05,20.0,910.0,21.5,10.0,307.0,2,8.1,22.5
2014-08-06,24.0,907.0,18.9,86.0,5.0,61,17.2,20.9
2014-08-07,6.0,903.0,20.8,61.0,105.0,51,11.4,22.9
2014-08-08,16.0,900.0,20.3,100.0,15.0,61,14.5,21.9
2014-08-09,7.0,897.0,20.6,45.0,271.0,61,27.1,22.2
2014-08-10,17.0,893.0,20.1,62.0,27.0,63,28.5,21.6
2014-08-11,12.0,890.0,18.4,32.0,254.0,53,26.4,20.2
2014-08-12,22.0,886.0,17.8,32.0,270.0,61,27.6,19.1
2014-08-13,22.0,883.0,18.6,32.0,322.0,2,17.1,20.2
2014-08-14,20.0,879.0,17.1,68.0,198.0,61,16.4,19.8
2014-08-15,10.0,876.0,16.4,82.0,57.0,61,18.6,18.1
2014-08-16,18.0,873.0,17.2,52.0,169.0,55,21.4,17.9
2014-08-17,21.0,870.0,16.8,100.0,37.0,53,32.1,17.6
2014-08-18,8.0,866.0,15.8,36.0,233.5,51,27.1,17.1
2014-08-19,11.0,861.0,14.95,71.5,183.5,53,25.6,15.5
2014-08-20,22.0,858.0,14.850000000000001,33.5,182.5,63,13.8,17.4
2014-08-21,13.0,854.0,16.5,34.5,219.0,2,17.7,17.2
2014-08-22,12.0,851.0,15.4,64.5,63.5,61,24.2,16.2
2014-08-23,11.0,847.0,15.5,44.0,241.0,53,20.7,16.8
2014-08-24,22.0,843.0,15.8,52.5,241.5,51,15.2,17.4
2014-08-25,14.0,840.0,15.399999999999999,95.5,0.0,61,15.1,17.4
2014-08-26,6.0,836.0,14.55,100.0,0.0,63,16.9,14.8
2014-08-27,2.0,833.0,18.35,81.5,192.5,3,12.9,20.2
2014-08-28,18.0,828.0,19.35,98.0,53.5,55,16.9,21.2
2014-08-29,8.0,825.0,19.0,61.0,121.5,3,18.0,20.5
2014-08-30,14.0,821.0,17.25,100.0,23.5,53,25.7,17.8
2014-08-31,7.0,817.0,16.15,46.5,144.0,63,21.6,17.8
2014-09-01,14.0,814.0,18.75,72.0,127.0,53,8.1,20.1
2014-09-02,15.0,810.0,19.5,55.5,71.0,3,11.0,21.1
2014-09-03,16.0,806.0,18.4,68.5,39.0,3,18.9,20.4
2014-09-04,22.0,802.0,21.0,86.0,54.0,3,12.1,21.9
2014-09-05,10.0,799.0,21.3,61.0,96.0,51,7.7,22.2
2014-09-06,13.0,795.0,19.2,100.0,62.0,51,10.7,20.1
2014-09-07,4.0,791.0,19.3,53.0,155.0,51,9.4,20.6
2014-09-08,16.0,787.0,18.0,64.0,181.0,3,10.7,19.5
2014-09-09,21.0,783.0,16.9,86.0,40.0,3,11.3,18.0
2014-09-10,14.0,780.0,16.5,76.0,53.0,3,12.9,17.3
2014-09-11,13.0,775.0,18.6,33.0,203.0,51,16.0,19.7
2014-09-12,15.0,772.0,18.9,6.0,129.0,1,16.4,20.1
2014-09-13,18.0,768.0,18.4,79.0,62.0,3,17.8,19.8
2014-09-14,17.0,763.0,17.4,71.5,36.0,3,13.6,19.1
2014-09-15,13.0,760.0,19.950000000000003,46.5,127.0,51,9.8,21.4
2014-09-16,12.0,756.0,20.95,32.5,210.0,51,7.4,21.9
2014-09-17,17.0,753.0,22.7,0.0,312.0,1,11.0,24.4
2014-09-18,17.0,748.0,21.9,51.0,192.5,63,11.7,23.5
